Nummer	lastpage	startdate
3939	1	2014-12-10T09:23:29
3940	0	2014-12-10T09:23:37
3941	7	2014-12-10T09:23:57
3942	7	2014-12-10T09:23:57
3943	7	2014-12-10T09:24:00
3944	7	2014-12-10T09:24:02
3945	0	2014-12-10T09:24:34
3946	7	2014-12-10T09:24:42
3947	4	2014-12-10T09:24:44
3948	1	2014-12-10T09:24:47
3949	7	2014-12-10T09:25:16
3950	1	2014-12-10T09:25:20
3951	0	2014-12-10T09:25:40
3952	7	2014-12-10T09:26:09
3953	7	2014-12-10T09:26:13
3954	5	2014-12-10T09:26:19
3955	7	2014-12-10T09:26:27
3956	1	2014-12-10T09:27:04
3957	7	2014-12-10T09:27:23
3958	4	2014-12-10T09:27:53
3959	4	2014-12-10T09:27:58
3960	5	2014-12-10T09:28:01
3961	7	2014-12-10T09:28:17
3962	7	2014-12-10T09:28:58
3963	7	2014-12-10T09:29:48
3964	7	2014-12-10T09:29:54
3965	7	2014-12-10T09:30:09
3966	7	2014-12-10T09:31:02
3967	0	2014-12-10T09:31:09
3968	7	2014-12-10T09:32:05
3969	6	2014-12-10T09:32:07
3970	1	2014-12-10T09:32:20
3971	4	2014-12-10T09:32:54
3972	7	2014-12-10T09:33:05
3973	1	2014-12-10T09:34:19
3974	0	2014-12-10T09:34:34
3975	7	2014-12-10T09:35:09
3976	2	2014-12-10T09:36:05
3977	7	2014-12-10T09:36:17
3978	4	2014-12-10T09:36:24
3979	7	2014-12-10T09:36:27
3980	5	2014-12-10T09:37:14
3981	7	2014-12-10T09:37:20
3982	0	2014-12-10T09:37:42
3983	7	2014-12-10T09:37:43
3984	7	2014-12-10T09:38:59
3985	1	2014-12-10T09:39:28
3986	5	2014-12-10T09:39:58
3987	7	2014-12-10T09:40:00
3988	1	2014-12-10T09:40:36
3989	1	2014-12-10T09:41:02
3990	7	2014-12-10T09:41:05
3991	2	2014-12-10T09:41:21
3992	6	2014-12-10T09:41:31
3993	7	2014-12-10T09:42:34
3994	7	2014-12-10T09:43:09
3995	7	2014-12-10T09:43:14
3996	5	2014-12-10T09:43:59
3997	7	2014-12-10T09:44:10
3998	7	2014-12-10T09:49:51
3999	1	2014-12-10T09:44:27
4000	5	2014-12-10T09:44:41
4001	7	2014-12-10T09:44:55
4002	1	2014-12-10T09:44:59
4003	7	2014-12-10T09:45:25
4004	7	2014-12-10T09:45:45
4005	7	2014-12-10T09:47:06
4006	7	2014-12-10T09:47:12
4007	7	2014-12-10T09:49:31
4008	7	2014-12-10T09:48:36
4009	7	2014-12-10T09:48:41
4010	7	2014-12-10T09:50:27
4011	5	2014-12-10T09:50:36
4012	7	2014-12-10T09:50:39
4013	7	2014-12-10T09:50:48
4014	2	2014-12-10T09:52:18
4015	1	2014-12-10T09:53:00
4016	0	2014-12-10T09:53:26
4017	7	2014-12-10T09:54:16
4018	1	2014-12-10T09:54:27
4019	7	2014-12-10T09:54:31
4020	7	2014-12-10T09:55:16
4021	7	2014-12-10T09:55:42
4022	7	2014-12-10T09:56:00
4023	3	2014-12-10T10:44:45
4024	7	2014-12-10T09:56:55
4025	7	2014-12-10T09:56:56
4026	7	2014-12-10T09:56:57
4027	7	2014-12-10T09:57:11
4028	7	2014-12-10T09:58:37
4029	7	2014-12-10T09:58:42
4030	3	2014-12-10T09:59:51
4031	7	2014-12-10T09:59:53
4032	7	2014-12-10T09:59:55
4033	7	2014-12-10T09:59:59
4034	0	2014-12-10T10:00:32
4035	1	2014-12-10T10:00:59
4036	2	2014-12-10T10:01:24
4037	7	2014-12-10T10:01:34
4038	5	2014-12-10T10:03:01
4039	1	2014-12-10T10:04:11
4040	7	2014-12-10T10:03:30
4041	7	2014-12-10T10:04:00
4042	0	2014-12-10T10:05:24
4043	4	2014-12-10T10:05:38
4044	7	2014-12-10T10:06:22
4045	7	2014-12-10T10:06:35
4046	7	2014-12-10T10:07:22
4047	7	2014-12-10T10:08:19
4048	7	2014-12-10T10:09:01
4049	7	2014-12-10T10:09:18
4050	-1	2014-12-10T10:09:20
4051	7	2014-12-10T10:09:48
4052	3	2014-12-10T10:09:49
4053	7	2014-12-10T10:09:57
4054	7	2014-12-10T10:10:03
4055	7	2014-12-10T10:10:55
4056	2	2014-12-10T10:18:06
4057	2	2014-12-10T10:11:37
4058	7	2014-12-10T10:12:15
4059	3	2014-12-10T10:12:33
4060	0	2014-12-10T10:12:59
4061	0	2014-12-10T10:13:03
4062	2	2014-12-10T10:13:11
4063	7	2014-12-10T10:13:16
4064	1	2014-12-10T10:14:00
4065	7	2014-12-10T10:14:37
4066	7	2014-12-10T10:14:38
4067	7	2014-12-10T10:15:06
4068	7	2014-12-10T10:15:23
4069	2	2014-12-10T10:15:43
4070	3	2014-12-10T10:16:03
4071	7	2014-12-10T10:16:18
4072	0	2014-12-10T10:16:39
4073	7	2014-12-10T10:17:18
4074	0	2014-12-10T10:17:24
4075	7	2014-12-10T10:17:32
4076	7	2014-12-10T10:17:40
4077	7	2014-12-10T10:18:38
4078	0	2014-12-10T10:19:09
4079	7	2014-12-10T10:19:17
4080	7	2014-12-10T10:20:26
4081	7	2014-12-10T10:20:41
4082	7	2014-12-10T10:22:22
4083	7	2014-12-10T10:22:45
4084	0	2014-12-10T10:22:50
4085	0	2014-12-10T10:23:59
4086	0	2014-12-10T10:24:08
4087	7	2014-12-10T10:24:37
4088	7	2014-12-10T10:24:48
4089	7	2014-12-10T10:25:18
4090	7	2014-12-10T10:26:06
4091	7	2014-12-10T10:26:17
4092	7	2014-12-10T10:26:27
4093	7	2014-12-10T10:26:31
4094	2	2014-12-10T10:26:42
4095	7	2014-12-10T10:26:53
4096	3	2014-12-10T10:26:59
4097	7	2014-12-10T10:27:11
4098	0	2014-12-10T10:28:08
4099	7	2014-12-10T10:29:06
4100	1	2014-12-10T10:29:16
4101	7	2014-12-10T10:29:36
4102	4	2014-12-10T10:29:54
4103	7	2014-12-10T10:30:09
4104	7	2014-12-10T10:30:35
4105	7	2014-12-10T10:30:53
4106	7	2014-12-10T10:31:06
4107	1	2014-12-10T10:31:22
4108	7	2014-12-10T10:31:33
4109	1	2014-12-10T10:31:47
4110	7	2014-12-10T10:32:36
4111	7	2014-12-10T10:32:08
4112	7	2014-12-10T10:33:55
4113	7	2014-12-10T10:34:48
4114	7	2014-12-10T10:35:02
4115	7	2014-12-10T10:35:46
4116	3	2014-12-10T10:36:10
4117	7	2014-12-10T10:36:17
4118	0	2014-12-10T10:37:03
4119	3	2014-12-10T10:37:23
4120	7	2014-12-10T10:37:44
4121	7	2014-12-10T10:38:07
4122	7	2014-12-10T10:38:15
4123	7	2014-12-10T10:38:47
4124	7	2014-12-10T10:39:17
4125	7	2014-12-10T10:39:30
4126	7	2014-12-10T10:39:37
4127	1	2014-12-10T10:39:42
4128	7	2014-12-10T10:40:03
4129	7	2014-12-10T10:40:19
4130	2	2014-12-10T10:41:08
4131	1	2014-12-10T10:41:08
4132	7	2014-12-10T10:41:39
4133	4	2014-12-10T10:42:45
4134	7	2014-12-10T10:43:07
4135	2	2014-12-10T10:44:10
4136	7	2014-12-10T10:44:12
4137	7	2014-12-10T10:45:26
4138	7	2014-12-10T10:45:29
4139	7	2014-12-10T10:45:40
4140	7	2014-12-10T10:47:18
4141	7	2014-12-10T10:47:36
4142	2	2014-12-10T10:47:37
4143	7	2014-12-10T10:48:22
4144	7	2014-12-10T10:48:29
4145	7	2014-12-10T10:49:07
4146	7	2014-12-10T10:50:12
4147	7	2014-12-10T10:50:17
4148	3	2014-12-10T10:50:53
4149	7	2014-12-10T10:51:10
4150	0	2014-12-10T10:51:11
4151	0	2014-12-10T10:51:33
4152	1	2014-12-10T10:52:42
4153	7	2014-12-10T10:52:43
4154	0	2014-12-10T10:53:01
4155	7	2014-12-10T10:53:49
4156	7	2014-12-10T10:53:57
4157	7	2014-12-10T10:54:11
4158	7	2014-12-10T10:54:27
4159	7	2014-12-10T10:54:29
4160	7	2014-12-10T10:55:46
4161	7	2014-12-10T10:56:13
4162	7	2014-12-10T10:56:14
4163	7	2014-12-10T10:56:17
4164	0	2014-12-10T10:56:30
4165	1	2014-12-10T10:56:33
4166	7	2014-12-10T10:56:46
4167	2	2014-12-10T10:57:10
4168	7	2014-12-10T10:57:27
4169	7	2014-12-10T10:57:54
4170	7	2014-12-10T10:58:55
4171	3	2014-12-10T10:59:21
4172	7	2014-12-10T10:59:45
4173	4	2014-12-10T11:01:21
4174	7	2014-12-10T11:02:22
4175	7	2014-12-10T11:02:29
4176	7	2014-12-10T11:02:35
4177	4	2014-12-10T11:02:37
4178	7	2014-12-10T11:09:17
4179	7	2014-12-10T11:05:21
4180	7	2014-12-10T11:05:32
4181	7	2014-12-10T11:05:39
4182	7	2014-12-10T11:05:47
4183	7	2014-12-10T11:07:12
4184	5	2014-12-10T11:07:57
4185	7	2014-12-10T11:08:02
4186	7	2014-12-10T11:08:08
4187	0	2014-12-10T11:10:05
4188	7	2014-12-10T11:10:14
4189	4	2014-12-10T11:11:48
4190	7	2014-12-10T11:11:56
4191	1	2014-12-10T11:12:02
4192	7	2014-12-10T11:12:22
4193	7	2014-12-10T11:13:27
4194	0	2014-12-10T11:14:09
4195	3	2014-12-10T11:14:12
4196	0	2014-12-10T11:14:36
4197	7	2014-12-10T11:15:09
4198	7	2014-12-10T11:15:31
4199	7	2014-12-10T11:16:00
4200	7	2014-12-10T11:16:10
4201	7	2014-12-10T11:16:23
4202	2	2014-12-10T11:16:47
4203	1	2014-12-10T11:16:53
4204	7	2014-12-10T11:16:59
4205	7	2014-12-10T11:17:36
4206	7	2014-12-10T11:17:43
4207	2	2014-12-10T11:18:32
4208	7	2014-12-10T11:19:06
4209	7	2014-12-10T11:19:46
4210	1	2014-12-10T11:19:57
4211	7	2014-12-10T11:21:42
4212	7	2014-12-10T11:21:42
4213	7	2014-12-10T11:21:51
4214	5	2014-12-10T11:21:59
4215	7	2014-12-10T11:22:21
4216	7	2014-12-10T11:23:21
4217	7	2014-12-10T11:23:40
4218	7	2014-12-10T11:23:45
4219	7	2014-12-10T11:25:58
4220	0	2014-12-10T11:27:56
4221	7	2014-12-10T11:29:21
4222	7	2014-12-10T11:31:14
4223	7	2014-12-10T11:31:15
4224	7	2014-12-10T11:31:19
4225	7	2014-12-10T11:31:23
4226	7	2014-12-10T11:34:58
4227	2	2014-12-10T11:31:47
4228	1	2014-12-10T11:32:01
4229	7	2014-12-10T11:32:25
4230	7	2014-12-10T11:33:33
4231	5	2014-12-10T11:34:14
4232	0	2014-12-10T11:34:30
4233	7	2014-12-10T11:35:25
4234	5	2014-12-10T11:35:47
4235	7	2014-12-10T11:36:35
4236	7	2014-12-10T11:36:38
4237	2	2014-12-10T11:40:15
4238	7	2014-12-10T11:40:20
4239	7	2014-12-10T11:40:41
4240	7	2014-12-10T11:42:46
4241	7	2014-12-10T11:42:49
4242	1	2014-12-10T11:43:20
4243	7	2014-12-10T11:43:34
4244	7	2014-12-10T11:44:00
4245	7	2014-12-10T11:45:11
4246	7	2014-12-10T11:45:45
4247	7	2014-12-10T11:46:29
4248	1	2014-12-10T11:46:51
4249	5	2014-12-10T11:47:19
4250	4	2014-12-10T11:47:28
4251	4	2014-12-10T11:48:13
4252	7	2014-12-10T11:48:20
4253	5	2014-12-10T11:48:26
4254	7	2014-12-10T11:48:32
4255	7	2014-12-10T11:48:43
4256	7	2014-12-10T11:49:38
4257	7	2014-12-10T11:50:18
4258	7	2014-12-10T11:52:18
4259	7	2014-12-10T11:54:38
4260	5	2014-12-10T11:55:42
4261	7	2014-12-10T11:56:21
4262	2	2014-12-10T11:56:34
4263	7	2014-12-10T11:58:10
4264	7	2014-12-10T11:58:57
4265	6	2014-12-10T11:59:09
4266	7	2014-12-10T12:01:27
4267	7	2014-12-10T12:02:40
4268	7	2014-12-10T12:03:30
4269	4	2014-12-10T12:03:43
4270	7	2014-12-10T12:04:09
4271	7	2014-12-10T12:04:42
4272	1	2014-12-10T12:04:58
4273	7	2014-12-10T12:06:24
4274	7	2014-12-10T12:07:04
4275	7	2014-12-10T12:07:36
4276	7	2014-12-10T12:08:40
4277	7	2014-12-10T12:08:54
4278	1	2014-12-10T12:09:28
4279	7	2014-12-10T12:10:09
4280	7	2014-12-10T12:10:22
4281	7	2014-12-10T12:11:20
4282	0	2014-12-10T12:12:11
4283	2	2014-12-10T12:12:52
4284	7	2014-12-10T12:13:01
4285	7	2014-12-10T12:13:10
4286	7	2014-12-10T12:13:10
4287	7	2014-12-10T12:13:16
4288	7	2014-12-10T12:13:34
4289	7	2014-12-10T12:13:39
4290	0	2014-12-10T12:13:54
4291	7	2014-12-10T12:14:05
4292	2	2014-12-10T12:15:13
4293	7	2014-12-10T12:15:30
4294	1	2014-12-10T12:16:07
4295	7	2014-12-10T12:16:12
4296	7	2014-12-10T12:16:24
4297	7	2014-12-10T12:16:26
4298	1	2014-12-10T12:16:47
4299	5	2014-12-10T12:17:08
4300	0	2014-12-10T12:17:27
4301	2	2014-12-10T12:17:36
4302	7	2014-12-10T12:18:09
4303	7	2014-12-10T12:19:46
4304	7	2014-12-10T12:20:39
4305	0	2014-12-10T12:21:39
4306	5	2014-12-10T12:22:38
4307	7	2014-12-10T12:24:05
4308	7	2014-12-10T12:24:25
4309	5	2014-12-10T12:24:37
4310	7	2014-12-10T12:24:51
4311	7	2014-12-10T12:25:18
4312	1	2014-12-10T12:26:12
4313	3	2014-12-10T12:27:07
4314	2	2014-12-10T12:28:52
4315	7	2014-12-10T12:29:52
4316	5	2014-12-10T12:30:31
4317	7	2014-12-10T12:30:40
4318	7	2014-12-10T12:31:30
4319	7	2014-12-10T12:31:36
4320	7	2014-12-10T12:32:48
4321	7	2014-12-10T12:32:59
4322	7	2014-12-10T12:33:34
4323	7	2014-12-10T12:33:40
4324	7	2014-12-10T12:34:14
4325	4	2014-12-10T12:35:26
4326	7	2014-12-10T12:36:08
4327	7	2014-12-10T12:36:57
4328	5	2014-12-10T12:37:36
4329	7	2014-12-10T12:37:44
4330	7	2014-12-10T12:38:13
4331	4	2014-12-10T12:38:14
4332	4	2014-12-10T12:39:01
4333	7	2014-12-10T12:39:02
4334	1	2014-12-10T12:39:20
4335	1	2014-12-10T12:39:29
4336	7	2014-12-10T12:39:32
4337	1	2014-12-10T12:39:51
4338	0	2014-12-10T12:40:31
4339	1	2014-12-10T12:41:23
4340	7	2014-12-10T12:41:38
4341	7	2014-12-10T12:42:05
4342	4	2014-12-10T12:43:27
4343	7	2014-12-10T12:44:21
4344	7	2014-12-10T12:45:21
4345	1	2014-12-10T12:45:22
4346	5	2014-12-10T12:45:34
4347	5	2014-12-10T12:46:26
4348	2	2014-12-10T12:46:47
4349	1	2014-12-10T12:47:58
4350	1	2014-12-10T12:47:04
4351	7	2014-12-10T12:48:27
4352	5	2014-12-10T12:49:11
4353	2	2014-12-10T12:49:35
4354	7	2014-12-10T12:49:42
4355	1	2014-12-10T12:50:21
4356	7	2014-12-10T12:51:15
4357	7	2014-12-10T12:51:25
4358	7	2014-12-10T12:51:29
4359	7	2014-12-10T12:51:53
4360	0	2014-12-10T12:51:58
4361	1	2014-12-10T12:52:46
4362	1	2014-12-10T12:53:29
4363	7	2014-12-10T12:59:15
4364	0	2014-12-10T12:54:42
4365	7	2014-12-10T12:55:14
4366	7	2014-12-10T12:56:43
4367	3	2014-12-10T12:58:27
4368	7	2014-12-10T12:59:24
4369	1	2014-12-10T13:05:00
4370	2	2014-12-10T13:05:04
4371	0	2014-12-10T13:05:08
4372	0	2014-12-10T13:05:58
4373	7	2014-12-10T13:07:23
4374	7	2014-12-10T13:07:54
4375	7	2014-12-10T13:09:42
4376	7	2014-12-10T13:13:37
4377	6	2014-12-10T13:13:43
4378	3	2014-12-10T13:13:48
4379	7	2014-12-10T13:13:49
4380	7	2014-12-10T13:14:42
4381	5	2014-12-10T13:14:43
4382	1	2014-12-10T13:14:43
4383	7	2014-12-10T13:15:33
4384	7	2014-12-10T13:16:28
4385	2	2014-12-10T13:16:30
4386	7	2014-12-10T13:16:38
4387	7	2014-12-10T13:17:40
4388	7	2014-12-10T13:18:11
4389	0	2014-12-10T13:18:30
4390	7	2014-12-10T13:18:45
4391	7	2014-12-10T13:23:44
4392	7	2014-12-10T13:24:42
4393	6	2014-12-10T13:25:04
4394	7	2014-12-10T13:25:40
4395	7	2014-12-10T13:27:07
4396	7	2014-12-10T13:28:33
4397	3	2014-12-10T13:32:51
4398	3	2014-12-10T13:32:51
4399	7	2014-12-10T13:33:00
4400	7	2014-12-10T13:34:42
4401	7	2014-12-10T13:36:08
4402	7	2014-12-10T13:36:17
4403	7	2014-12-10T13:36:26
4404	7	2014-12-10T13:37:43
4405	7	2014-12-10T13:38:02
4406	7	2014-12-10T13:38:48
4407	1	2014-12-10T13:39:28
4408	7	2014-12-10T13:39:41
4409	1	2014-12-10T13:39:41
4410	1	2014-12-10T13:40:09
4411	7	2014-12-10T13:40:19
4412	7	2014-12-10T13:40:43
4413	7	2014-12-10T13:40:52
4414	1	2014-12-10T13:41:08
4415	7	2014-12-10T13:41:22
4416	7	2014-12-10T13:43:12
4417	7	2014-12-10T13:43:43
4418	0	2014-12-10T13:44:39
4419	7	2014-12-10T13:46:02
4420	5	2014-12-10T13:46:26
4421	7	2014-12-10T13:47:01
4422	7	2014-12-10T13:48:32
4423	7	2014-12-10T13:48:57
4424	7	2014-12-10T13:51:14
4425	0	2014-12-10T13:52:02
4426	7	2014-12-10T13:54:04
4427	7	2014-12-10T13:54:33
4428	5	2014-12-10T13:54:38
4429	2	2014-12-10T13:54:50
4430	7	2014-12-10T13:55:40
4431	5	2014-12-10T13:56:06
4432	5	2014-12-10T13:58:27
4433	5	2014-12-10T13:58:57
4434	7	2014-12-10T13:59:13
4435	7	2014-12-10T13:59:42
4436	7	2014-12-10T14:00:07
4437	7	2014-12-10T14:00:15
4438	7	2014-12-10T14:00:55
4439	7	2014-12-10T14:01:12
4440	7	2014-12-10T14:01:23
4441	7	2014-12-10T14:01:59
4442	7	2014-12-10T14:02:54
4443	7	2014-12-10T14:03:00
4444	5	2014-12-10T14:03:43
4445	7	2014-12-10T14:04:29
4446	0	2014-12-10T14:05:35
4447	7	2014-12-10T14:05:43
4448	7	2014-12-10T14:06:13
4449	2	2014-12-10T14:07:08
4450	7	2014-12-10T14:08:54
4451	7	2014-12-10T14:09:39
4452	7	2014-12-10T14:10:47
4453	7	2014-12-10T14:12:06
4454	7	2014-12-10T14:12:07
4455	5	2014-12-10T14:12:18
4456	7	2014-12-10T14:12:21
4457	1	2014-12-10T14:12:49
4458	1	2014-12-10T14:14:26
4459	7	2014-12-10T14:14:59
4460	2	2014-12-10T14:15:38
4461	0	2014-12-10T14:16:25
4462	7	2014-12-10T14:17:06
4463	1	2014-12-10T14:17:14
4464	7	2014-12-10T14:18:51
4465	7	2014-12-10T14:21:27
4466	7	2014-12-10T14:22:39
4467	7	2014-12-10T14:25:38
4468	3	2014-12-10T14:25:39
4469	0	2014-12-10T14:26:20
4470	7	2014-12-10T14:26:57
4471	3	2014-12-10T14:27:09
4472	7	2014-12-10T14:27:37
4473	1	2014-12-10T14:28:35
4474	7	2014-12-10T14:29:37
4475	7	2014-12-10T14:29:50
4476	7	2014-12-10T14:29:51
4477	7	2014-12-10T14:31:16
4478	0	2014-12-10T14:32:44
4479	7	2014-12-10T14:33:05
4480	5	2014-12-10T14:33:31
4481	7	2014-12-10T14:33:54
4482	7	2014-12-10T14:34:12
4483	7	2014-12-10T14:34:18
4484	7	2014-12-10T14:35:10
4485	0	2014-12-10T14:35:40
4486	7	2014-12-10T14:36:48
4487	0	2014-12-10T14:36:49
4488	2	2014-12-10T14:38:05
4489	7	2014-12-10T14:38:11
4490	3	2014-12-10T14:39:44
4491	7	2014-12-10T14:40:55
4492	7	2014-12-10T14:43:21
4493	7	2014-12-10T14:45:58
4494	7	2014-12-10T14:46:09
4495	7	2014-12-10T14:49:33
4496	0	2014-12-10T14:50:13
4497	7	2014-12-10T14:50:15
4498	7	2014-12-10T14:50:30
4499	7	2014-12-10T14:50:31
4500	7	2014-12-10T14:51:19
4501	7	2014-12-10T14:53:35
4502	5	2014-12-10T14:54:14
4503	7	2014-12-10T14:54:56
4504	0	2014-12-10T14:57:28
4505	4	2014-12-10T14:57:33
4506	7	2014-12-10T14:58:59
4507	7	2014-12-10T14:59:06
4508	7	2014-12-10T14:59:25
4509	2	2014-12-10T15:00:23
4510	7	2014-12-10T15:00:52
4511	3	2014-12-10T15:02:36
4512	0	2014-12-10T15:02:38
4513	7	2014-12-10T15:03:17
4514	7	2014-12-10T15:05:56
4515	7	2014-12-10T15:06:27
4516	7	2014-12-10T15:07:44
4517	7	2014-12-10T15:09:02
4518	7	2014-12-10T15:09:02
4519	7	2014-12-10T15:09:16
4520	7	2014-12-10T15:10:11
4521	7	2014-12-10T15:10:38
4522	7	2014-12-10T15:11:12
4523	7	2014-12-10T15:12:34
4524	0	2014-12-10T15:14:11
4525	3	2014-12-10T15:14:51
4526	7	2014-12-10T15:15:05
4527	5	2014-12-10T15:15:37
4528	7	2014-12-10T15:19:18
4529	7	2014-12-10T15:19:49
4530	7	2014-12-10T15:19:51
4531	7	2014-12-10T15:21:06
4532	7	2014-12-10T15:21:30
4533	7	2014-12-10T15:22:53
4534	2	2014-12-10T15:24:14
4535	7	2014-12-10T15:24:15
4536	5	2014-12-10T15:26:48
4537	7	2014-12-10T15:27:45
4538	0	2014-12-10T15:28:12
4539	7	2014-12-10T15:32:47
4540	7	2014-12-10T15:35:02
4541	1	2014-12-10T15:35:02
4542	7	2014-12-10T15:36:17
4543	7	2014-12-10T15:36:38
4544	7	2014-12-10T15:37:06
4545	7	2014-12-10T15:37:39
4546	0	2014-12-10T15:40:41
4547	7	2014-12-10T15:41:28
4548	7	2014-12-10T15:41:28
4549	7	2014-12-10T15:41:59
4550	1	2014-12-10T15:42:11
4551	7	2014-12-10T15:42:22
4552	7	2014-12-10T15:43:54
4553	0	2014-12-10T15:44:42
4554	7	2014-12-10T15:45:10
4555	0	2014-12-10T15:45:24
4556	6	2014-12-10T15:45:32
4557	7	2014-12-10T15:45:33
4558	7	2014-12-10T15:45:34
4559	7	2014-12-10T15:45:55
4560	5	2014-12-10T15:46:22
4561	7	2014-12-10T15:47:42
4562	7	2014-12-10T15:47:49
4563	0	2014-12-10T15:48:44
4564	7	2014-12-10T15:49:07
4565	7	2014-12-10T15:49:42
4566	7	2014-12-10T15:49:48
4567	7	2014-12-10T15:52:33
4568	5	2014-12-10T15:53:42
4569	7	2014-12-10T15:53:44
4570	7	2014-12-10T15:54:20
4571	7	2014-12-10T15:54:36
4572	7	2014-12-10T15:54:51
4573	7	2014-12-10T15:56:58
4574	7	2014-12-10T16:23:49
4575	7	2014-12-10T15:57:56
4576	3	2014-12-10T16:26:03
4577	5	2014-12-10T16:01:53
4578	7	2014-12-10T16:02:42
4579	0	2014-12-10T16:02:59
4580	4	2014-12-10T16:04:33
4581	4	2014-12-10T16:05:48
4582	0	2014-12-10T16:06:50
4583	7	2014-12-10T16:27:04
4584	7	2014-12-10T16:11:31
4585	3	2014-12-10T16:13:03
4586	5	2014-12-10T16:14:23
4587	7	2014-12-10T16:15:00
4588	5	2014-12-10T16:17:05
4589	7	2014-12-10T16:20:57
4590	7	2014-12-10T16:28:25
4591	1	2014-12-10T16:21:39
4592	4	2014-12-10T16:21:51
4593	7	2014-12-10T16:24:02
4594	7	2014-12-10T16:27:50
4595	7	2014-12-10T16:27:54
4596	7	2014-12-10T16:29:03
4597	7	2014-12-10T16:29:22
4598	7	2014-12-10T16:30:45
4599	5	2014-12-10T16:31:15
4600	1	2014-12-10T16:32:14
4601	4	2014-12-10T16:32:55
4602	0	2014-12-10T16:33:30
4603	4	2014-12-10T16:33:41
4604	7	2014-12-10T16:33:54
4605	1	2014-12-10T16:35:13
4606	7	2014-12-10T16:35:14
4607	7	2014-12-10T16:35:21
4608	2	2014-12-10T16:35:25
4609	7	2014-12-10T16:38:13
4610	7	2014-12-10T16:39:16
4611	5	2014-12-10T16:40:20
4612	7	2014-12-10T16:42:20
4613	7	2014-12-10T16:43:43
4614	7	2014-12-10T16:45:05
4615	7	2014-12-10T16:45:30
4616	7	2014-12-10T16:47:21
4617	0	2014-12-10T16:48:14
4618	5	2014-12-10T16:48:59
4619	4	2014-12-10T16:51:43
4620	1	2014-12-10T16:52:03
4621	7	2014-12-10T16:52:08
4622	7	2014-12-10T16:54:09
4623	7	2014-12-10T16:55:05
4624	7	2014-12-10T17:00:26
4625	1	2014-12-10T17:01:11
4626	7	2014-12-10T17:02:43
4627	1	2014-12-10T17:03:34
4628	7	2014-12-10T17:03:59
4629	0	2014-12-10T17:04:05
4630	2	2014-12-10T17:04:25
4631	7	2014-12-10T17:04:27
4632	2	2014-12-10T17:04:47
4633	7	2014-12-10T17:07:35
4634	7	2014-12-10T17:08:08
4635	7	2014-12-10T17:08:16
4636	7	2014-12-10T17:08:59
4637	0	2014-12-10T17:09:44
4638	7	2014-12-10T17:11:33
4639	5	2014-12-10T17:12:25
4640	7	2014-12-10T17:14:26
4641	0	2014-12-10T17:20:29
4642	7	2014-12-10T17:18:33
4643	7	2014-12-10T17:22:18
4644	7	2014-12-10T17:22:29
4645	7	2014-12-10T17:22:38
4646	7	2014-12-10T17:23:00
4647	1	2014-12-10T17:25:15
4648	1	2014-12-10T17:26:42
4649	7	2014-12-10T17:26:43
4650	7	2014-12-10T17:27:18
4651	7	2014-12-10T17:28:23
4652	7	2014-12-10T17:28:34
4653	7	2014-12-10T17:28:47
4654	7	2014-12-10T17:29:28
4655	7	2014-12-10T17:31:46
4656	7	2014-12-10T17:54:28
4657	4	2014-12-10T17:34:17
4658	7	2014-12-10T17:36:30
4659	7	2014-12-10T17:36:57
4660	7	2014-12-10T17:37:08
4661	7	2014-12-10T17:40:29
4662	4	2014-12-10T17:41:44
4663	1	2014-12-10T17:42:27
4664	0	2014-12-10T17:43:02
4665	7	2014-12-10T17:43:21
4666	7	2014-12-10T17:44:31
4667	1	2014-12-10T17:45:38
4668	7	2014-12-10T17:46:24
4669	0	2014-12-10T17:53:48
4670	7	2014-12-10T17:49:21
4671	1	2014-12-10T17:49:48
4672	7	2014-12-10T17:50:45
4673	7	2014-12-10T17:51:09
4674	7	2014-12-10T17:53:23
4675	7	2014-12-10T17:54:33
4676	7	2014-12-10T17:56:19
4677	7	2014-12-10T17:58:10
4678	7	2014-12-10T17:58:49
4679	0	2014-12-10T18:03:04
4680	7	2014-12-10T18:03:52
4681	7	2014-12-10T18:05:19
4682	7	2014-12-10T18:06:01
4683	7	2014-12-10T18:07:15
4684	7	2014-12-10T18:09:31
4685	7	2014-12-10T18:10:21
4686	5	2014-12-10T18:14:21
4687	5	2014-12-10T18:15:31
4688	7	2014-12-10T18:15:47
4689	7	2014-12-10T18:19:11
4690	7	2014-12-10T18:19:44
4691	1	2014-12-10T18:20:16
4692	7	2014-12-10T18:22:08
4693	7	2014-12-10T18:23:08
4694	0	2014-12-10T18:24:01
4695	7	2014-12-10T18:25:23
4696	7	2014-12-10T18:25:46
4697	4	2014-12-10T18:27:12
4698	5	2014-12-10T18:28:32
4699	0	2014-12-10T18:29:24
4700	5	2014-12-10T18:31:52
4701	7	2014-12-10T18:32:23
4702	7	2014-12-10T18:32:26
4703	7	2014-12-10T18:32:51
4704	7	2014-12-10T18:32:54
4705	1	2014-12-10T18:33:36
4706	7	2014-12-10T18:33:44
4707	1	2014-12-10T18:34:03
4708	0	2014-12-10T18:35:47
4709	2	2014-12-10T18:35:57
4710	7	2014-12-10T18:40:10
4711	0	2014-12-10T18:41:43
4712	2	2014-12-10T18:44:16
4713	0	2014-12-10T18:45:48
4714	7	2014-12-10T18:48:19
